"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/wesU1gFepD",FALSE,0,NA,2015-04-01 15:22:48,FALSE,NA,"583288411026546688",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","MargaretKuns",0,FALSE,FALSE,NA,NA
"2",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/XSsz49pQzU",FALSE,0,NA,2015-04-01 15:21:59,FALSE,NA,"583288205216075776",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","professorkarla",0,FALSE,FALSE,NA,NA
"3",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/jv2RRxhvDg",FALSE,0,NA,2015-04-01 15:20:51,FALSE,NA,"583287917386153985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kc7rvr",0,FALSE,FALSE,NA,NA
"4","NOW2 silence Opposition.@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/VpoDw1Ux60",FALSE,0,NA,2015-04-01 15:20:25,FALSE,NA,"583287810066505728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maggieatlas",0,FALSE,FALSE,NA,NA
"5",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/uR1Ffh7UnC",FALSE,0,NA,2015-04-01 15:17:38,FALSE,NA,"583287107973607424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TwoGage",0,FALSE,FALSE,NA,NA
"6",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/wJO7b7x2bn",FALSE,0,NA,2015-04-01 15:16:53,FALSE,NA,"583286921658421250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BorzoiBystander",0,FALSE,FALSE,NA,NA
"7",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/OUX7ag5cKF",FALSE,0,NA,2015-04-01 15:13:01,FALSE,NA,"583285948517072896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndrewStarlike",0,FALSE,FALSE,NA,NA
"8",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/75AwDHk5Mt",FALSE,0,NA,2015-04-01 15:11:28,FALSE,NA,"583285556139835393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdtabish",0,FALSE,FALSE,NA,NA
"9","RT @PCGTW: #Progressive coalition tells @RonWyden #NoFastTrack for #TPP: http://t.co/NAL7ljplot Action: http://t.co/aY4k5jdrw1 http://t.co/…",FALSE,0,NA,2015-04-01 15:11:25,FALSE,NA,"583285544618205184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattalley413",3,TRUE,FALSE,NA,NA
"10","Sea Grant's education program fights waterway invasive species. http://t.co/JAAN9EOqdS @RonWyden @OregonSeaGrant http://t.co/JXKPg6IeRx",FALSE,0,NA,2015-04-01 15:10:26,FALSE,NA,"583285298542616576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OregonStateExt",0,FALSE,FALSE,NA,NA
"11",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/D9qBYxlg3E",FALSE,0,NA,2015-04-01 15:09:33,FALSE,NA,"583285075770368000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AngelfishAbode",0,FALSE,FALSE,NA,NA
"12",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/4PNqGEwq1q",FALSE,0,NA,2015-04-01 15:09:19,FALSE,NA,"583285016580530177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alan4Hemel2015",0,FALSE,FALSE,NA,NA
"13",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/8F2D71yGoi",FALSE,0,NA,2015-04-01 15:07:08,FALSE,NA,"583284467676110848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robbdelman",0,FALSE,FALSE,NA,NA
"14",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/fFb49Q5ULN",FALSE,0,NA,2015-04-01 15:04:49,FALSE,NA,"583283882142887936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","first_islander",0,FALSE,FALSE,NA,NA
"15",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/a97M6chlI2",FALSE,0,NA,2015-04-01 15:04:34,FALSE,NA,"583283822587981824",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Jaime_to_the_Z",0,FALSE,FALSE,NA,NA
"16",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/n7Cwp0w4rg",FALSE,0,NA,2015-04-01 15:02:24,FALSE,NA,"583283275013074944",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Zen_Soul",0,FALSE,FALSE,NA,NA
"17","RT @PCGTW: #Progressive coalition tells @RonWyden #NoFastTrack for #TPP: http://t.co/NAL7ljplot Action: http://t.co/aY4k5jdrw1 http://t.co/…",FALSE,0,NA,2015-04-01 15:02:07,FALSE,NA,"583283203621945345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonRoseLevy",3,TRUE,FALSE,NA,NA
"18","Sign the petition to @RonWyden to say #NoFastTrack for #TPP. http://t.co/pj8otCGBrR via @PCGTW",FALSE,0,NA,2015-04-01 14:59:01,FALSE,NA,"583282425364639745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marypen211",0,FALSE,FALSE,NA,NA
"19","RT @PCGTW: #Progressive coalition tells @RonWyden #NoFastTrack for #TPP: http://t.co/NAL7ljplot Action: http://t.co/aY4k5jdrw1 http://t.co/…",FALSE,0,NA,2015-04-01 14:58:51,FALSE,NA,"583282380691116032",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","PaftaEu",3,TRUE,FALSE,NA,NA
"20","#Progressive coalition tells @RonWyden #NoFastTrack for #TPP: http://t.co/NAL7ljplot Action: http://t.co/aY4k5jdrw1 http://t.co/G5b5T7lHiB",FALSE,0,NA,2015-04-01 14:58:09,FALSE,NA,"583282208066039808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PCGTW",3,FALSE,FALSE,NA,NA
"21","Make a call to Senator @ronwyden to stop the #TPP: http://t.co/LuVbBCar11 #p2 via @CREDOMobile",FALSE,0,NA,2015-04-01 14:57:18,FALSE,NA,"583281991291789312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aktap1955",0,FALSE,FALSE,NA,NA
"22",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/Pe4SYvQRvS",FALSE,0,NA,2015-04-01 14:56:46,FALSE,NA,"583281857241853953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Testudyne",0,FALSE,FALSE,NA,NA
"23",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/BXFnpQby3t",FALSE,0,NA,2015-04-01 14:53:15,FALSE,NA,"583280971115569152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Knightofredemt",0,FALSE,FALSE,NA,NA
"24",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/XZr43XU3J8",FALSE,0,NA,2015-04-01 14:51:11,FALSE,NA,"583280451978047491",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","deven19",0,FALSE,FALSE,NA,NA
"25","Dear @RonWyden we need you to be a hero! Please don't betray the Internet. Oppose #FastTrack! http://t.co/j7aFAfyg1R http://t.co/1K7wGz5Enl",FALSE,0,NA,2015-04-01 14:49:15,FALSE,NA,"583279965321322497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Caryn_2012",0,FALSE,FALSE,NA,NA
"26",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/lMqWfipR4C",FALSE,0,NA,2015-04-01 14:36:39,FALSE,NA,"583276794146480128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xxxespxsaintxxx",0,FALSE,FALSE,NA,NA
"27",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/jiOu3D9CoA",FALSE,0,NA,2015-04-01 14:34:49,FALSE,NA,"583276333041467392",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","MikeSpaci",0,FALSE,FALSE,NA,NA
"28",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/ksqiuWI4jF",FALSE,0,NA,2015-04-01 14:34:24,FALSE,NA,"583276228146282496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sgurz",0,FALSE,FALSE,NA,NA
"29",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/0xWVdBLLvx",FALSE,0,NA,2015-04-01 14:31:15,FALSE,NA,"583275437146550274",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","trucknlib",0,FALSE,FALSE,NA,NA
"30",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/vbDBCiy2kt",FALSE,0,NA,2015-04-01 14:30:01,FALSE,NA,"583275125358899200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikesey1",0,FALSE,FALSE,NA,NA
"31",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/osxbpe2F3y",FALSE,0,NA,2015-04-01 14:28:35,FALSE,NA,"583274767039467520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","petersfay",0,FALSE,FALSE,NA,NA
"32",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/x3N48UBoiD",FALSE,0,NA,2015-04-01 14:17:33,FALSE,NA,"583271990603169792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LarsMDG",0,FALSE,FALSE,NA,NA
"33","RT @PCGTW: .@fightfortheftr blimp chasing @RonWyden over #TPP: http://t.co/Vifn4gXTaa #NoFastTrack: http://t.co/mOGNgOEfSG #p2 http://t.co/…",FALSE,0,NA,2015-04-01 14:15:05,FALSE,NA,"583271368252354560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlisonRoseLevy",1,TRUE,FALSE,NA,NA
"34",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/PDVC3ISlFR",FALSE,0,NA,2015-04-01 14:12:44,FALSE,NA,"583270778138816512",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","needle",0,FALSE,FALSE,NA,NA
"35",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/6AoVGIcH45",FALSE,0,NA,2015-04-01 14:09:51,FALSE,NA,"583270051081367553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","killerjobean",0,FALSE,FALSE,NA,NA
"36","RT @citizenstrade: The #WydenWatch #NoFastTrack mobile command center outside Sen. @RonWyden's Eugene office http://t.co/nBDFGnohk0",FALSE,0,NA,2015-04-01 14:07:32,FALSE,NA,"583269466332508160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnCzer1",18,TRUE,FALSE,NA,NA
"37",".@fightfortheftr blimp chasing @RonWyden over #TPP: http://t.co/Vifn4gXTaa #NoFastTrack: http://t.co/mOGNgOEfSG #p2 http://t.co/akqfBvdnEc",FALSE,2,NA,2015-04-01 14:03:08,FALSE,NA,"583268359535374337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PCGTW",1,FALSE,FALSE,NA,NA
"38",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/4TjiRCWUI8",FALSE,0,NA,2015-04-01 14:02:08,FALSE,NA,"583268110477623296",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","amusem",0,FALSE,FALSE,NA,NA
"39",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/68jbORoEjo",FALSE,0,NA,2015-04-01 13:55:37,FALSE,NA,"583266469087170560",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","AaronMcHale",0,FALSE,FALSE,NA,NA
"40","RT @sharkgei61: Oregonians say loud &amp; clear #NoFastTrack for #TPP, Sen @RonWyden: http://t.co/J7cVfQC793 Keep listening to them! Don't cave…",FALSE,0,NA,2015-04-01 13:53:56,FALSE,NA,"583266044317425664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lbragen",5,TRUE,FALSE,NA,NA
"41",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/QBmnzbLXLc",FALSE,0,NA,2015-04-01 13:52:51,FALSE,NA,"583265774539812865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonathanHG23",0,FALSE,FALSE,NA,NA
"42","@RonWyden Thanks for voting to help ensure equal access for all married same-sex couples regardless of state. http://t.co/m46Ssf5Ejb",FALSE,0,"RonWyden",2015-04-01 13:51:07,FALSE,NA,"583265337455587328","250188760","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","HRC",0,FALSE,FALSE,NA,NA
"43",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/yeH795Yb1a",FALSE,0,NA,2015-04-01 13:46:55,FALSE,NA,"583264281413574657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevie_leigh91",0,FALSE,FALSE,NA,NA
"44","RT @3rose69: Open letter to the Hon. Hillary Clinton: ROCKEFELLER INITIATIVE http://t.co/pOCtZtoy6o @RONWYDEN @thinkprogress @TimBrellow @T…",FALSE,0,NA,2015-04-01 13:42:14,FALSE,NA,"583263099609694208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArcturDan",8,TRUE,FALSE,NA,NA
"45",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/Uw9rtlfEUM",FALSE,0,NA,2015-04-01 13:41:50,FALSE,NA,"583263000653594624",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Viv1Moore",0,FALSE,FALSE,NA,NA
"46","RT @jmawork: .@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/ZClPHAdHsm",FALSE,0,NA,2015-04-01 13:38:14,FALSE,NA,"583262092859432961",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","jallandale",1,TRUE,FALSE,NA,NA
"47","RT @DisclosureJet: @RONWYDEN End the Secrecy on UFO/ET Reality Now, Hold Hearings for the TRUTH #Disclosure @Letterman @JimmyKimmel @CNN @A…",FALSE,0,NA,2015-04-01 13:34:25,FALSE,NA,"583261133211070464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DawnSouthgate",12,TRUE,FALSE,NA,NA
"48","RT @3rose69: Open letter to the Hon. Hillary Clinton: ROCKEFELLER INITIATIVE http://t.co/pOCtZtoy6o @RONWYDEN @thinkprogress @TimBrellow @T…",FALSE,0,NA,2015-04-01 13:31:09,FALSE,NA,"583260311886688257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DawnSouthgate",8,TRUE,FALSE,NA,NA
"49","RT @PopResistance: RT if you can you spot Sen @RonWyden - #StopFastTrack Protest got him to cancel a #Corporate Fundraiser! #WheresWyden ht…",FALSE,0,NA,2015-04-01 13:29:57,FALSE,NA,"583260009514995713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Terence_Writing",9,TRUE,FALSE,NA,NA
"50",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/ZClPHAdHsm",FALSE,0,NA,2015-04-01 13:28:14,FALSE,NA,"583259579942727680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmawork",1,FALSE,FALSE,NA,NA
"51",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/5mgJn3g1rU",FALSE,0,NA,2015-04-01 13:24:48,FALSE,NA,"583258714922172416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandarosario",0,FALSE,FALSE,NA,NA
"52","RT @Sarah__Reynolds: Sen @RonWyden wants bipartisanship on #TPP &amp; trade? He should talk to 60 GOP House members saying #NoFastTrack: http:/…",FALSE,0,NA,2015-04-01 13:23:37,FALSE,NA,"583258417546022912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BDBgoldens3",8,TRUE,FALSE,NA,NA
"53",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/J3PQfKUCSO",FALSE,0,NA,2015-04-01 13:21:27,FALSE,NA,"583257871116300288",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Racefan_45",0,FALSE,FALSE,NA,NA
"54",".@RonWyden the world is watching: No #FastTrack for #TPP https://t.co/zpplRnJBMq",FALSE,0,NA,2015-04-01 13:13:42,FALSE,NA,"583255920714579969",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Sr3xP",0,FALSE,FALSE,NA,NA
"55",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/JWPMFk5d1r",FALSE,0,NA,2015-04-01 13:09:40,FALSE,NA,"583254904040480768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaddyJCawkwell",0,FALSE,FALSE,NA,NA
"56",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/1e4ZylNgcN",FALSE,0,NA,2015-04-01 13:09:17,FALSE,NA,"583254810134122497",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","bflolovergirl",0,FALSE,FALSE,NA,NA
"57","RT @RonWyden: Standing with @SenSanders to fight off #Medicaid cuts in the #GOPbudget. #SenateBudget http://t.co/FOxdthnRae",FALSE,0,NA,2015-04-01 13:08:20,FALSE,NA,"583254571511730176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stellabystarlit",249,TRUE,FALSE,NA,NA
"58","RT @RonWyden: Standing with @SenSanders to fight off #Medicaid cuts in the #GOPbudget. #SenateBudget http://t.co/FOxdthnRae",FALSE,0,NA,2015-04-01 13:06:59,FALSE,NA,"583254231756345344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeeSaysPolitics",249,TRUE,FALSE,NA,NA
"59",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/8T1XglWqZZ",FALSE,0,NA,2015-04-01 13:05:32,FALSE,NA,"583253864691949568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robbiecourt1977",0,FALSE,FALSE,NA,NA
"60",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/XDgyf32Q4G",FALSE,0,NA,2015-04-01 13:05:08,FALSE,NA,"583253762833272832",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","HargroveFire",0,FALSE,FALSE,NA,NA
"61","@RonWyden vote NO on fast tracking the TPP. Stand with @SenWarren on the issue. Thanks.",FALSE,0,"SenWarren",2015-04-01 13:04:11,FALSE,"581234418901225472","583253524768649217","970207298","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jlowepdx",0,FALSE,FALSE,NA,NA
"62","RT @RonWyden: Standing with @SenSanders to fight off #Medicaid cuts in the #GOPbudget. #SenateBudget http://t.co/FOxdthnRae",FALSE,0,NA,2015-04-01 13:03:23,FALSE,NA,"583253322506903552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QuantumHumanity",249,TRUE,FALSE,NA,NA
"63","RT @RonWyden: Climate change is a real problem that needs real solutions. It's time to stop attacking &amp; start working: http://t.co/YIBVqxHz…",FALSE,0,NA,2015-04-01 13:02:26,FALSE,NA,"583253087348916224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jlowepdx",10,TRUE,FALSE,NA,NA
"64",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/SVXnXWvctE",FALSE,0,NA,2015-04-01 13:01:09,FALSE,NA,"583252760830808065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyanToxopeus",0,FALSE,FALSE,NA,NA
"65",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/bptDwvrGkt",FALSE,0,NA,2015-04-01 12:58:19,FALSE,NA,"583252049523019776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeeGriffin42",0,FALSE,FALSE,NA,NA
"66",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/YZgCTEqFQy",FALSE,0,NA,2015-04-01 12:58:16,FALSE,NA,"583252037325991936",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","packratguy",0,FALSE,FALSE,NA,NA
"67",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/cezjXL1DkQ",FALSE,0,NA,2015-04-01 12:58:06,FALSE,NA,"583251993575051264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hourback",0,FALSE,FALSE,NA,NA
"68","@RonWyden @RepMcGovern @repbobbyscott Former FDIC chair to unleash critique @sweep @FANNIEGATE http://t.co/2UfuL2tvZL http://t.co/7cVU728MRc",FALSE,0,"RonWyden",2015-04-01 12:56:40,FALSE,NA,"583251635180154880","250188760","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","30yrdream",0,FALSE,FALSE,NA,NA
"69",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/eAcQgD7hWh",FALSE,0,NA,2015-04-01 12:54:24,FALSE,NA,"583251062565445632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","westtexaswriter",0,FALSE,FALSE,NA,NA
"70","RT @chrondata: EXCLUSIVE: Sen @RonWyden plans to reintroduce the Student Right to Know Before You Go Act: http://t.co/5zmEEsKIcT http://t.c…",FALSE,0,NA,2015-04-01 12:52:39,FALSE,NA,"583250621568016384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SCHEVResearch",2,TRUE,FALSE,NA,NA
"71","RT @RonWyden: Voting now to #BankonStudents &amp; allow hard-working students to refinance their loans. #SenateBudget http://t.co/BLWKGBFeHo",FALSE,0,NA,2015-04-01 12:51:47,FALSE,NA,"583250403170652161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KoriAlexis",82,TRUE,FALSE,NA,NA
"72",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global #Internet #censorship plan 
#FreeSpeech #p2 
https://t.co/aR3NKUah6J",FALSE,0,NA,2015-04-01 12:47:44,FALSE,NA,"583249386244743168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Merton_G3",0,FALSE,FALSE,NA,NA
"73",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/ZPCHQbQ2Ht",FALSE,0,NA,2015-04-01 12:47:35,FALSE,NA,"583249348127002624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cpainter1",0,FALSE,FALSE,NA,NA
"74","Sen @RonWyden have you seen the leaked #TPP text? Don't betray the Internet! #NoFastTrack! http://t.co/NOeawjo7k4 http://t.co/LrDADiwJwF",FALSE,0,NA,2015-04-01 12:47:23,FALSE,NA,"583249298776821760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wtffsttf",0,FALSE,FALSE,NA,NA
"75","RT @chrondata: EXCLUSIVE: Sen @RonWyden plans to reintroduce the Student Right to Know Before You Go Act: http://t.co/5zmEEsKIcT http://t.c…",FALSE,0,NA,2015-04-01 12:44:32,FALSE,NA,"583248578719690752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","todmassa",2,TRUE,FALSE,NA,NA
"76",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/lCDDfGsl9e",FALSE,0,NA,2015-04-01 12:32:08,FALSE,NA,"583245459227058176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whitpeacedragon",0,FALSE,FALSE,NA,NA
"77","RT @nastarani1368: Don't let lobbyists &amp; bureaucrats decide the future of the web in secret! @RonWyden: no #TPP. http://t.co/QwoqEAMkGd htt…",FALSE,0,NA,2015-04-01 12:31:09,FALSE,NA,"583245212769734656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jbboats",2,TRUE,FALSE,NA,NA
"78",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/E4RPlramet",FALSE,0,NA,2015-04-01 12:27:27,FALSE,NA,"583244280434716672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarryDalgleish",0,FALSE,FALSE,NA,NA
"79",".@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/kLI9wSeoOp",FALSE,0,NA,2015-04-01 12:27:02,FALSE,NA,"583244175392444416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ffbinter",0,FALSE,FALSE,NA,NA
"80","RT @cshislop: .@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan http://t.co/7tagIP9kIm",FALSE,0,NA,2015-04-01 12:26:43,FALSE,NA,"583244096673812480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cooperkm89",1,TRUE,FALSE,NA,NA
"81","RT @CanadaRod: .@RonWyden the world is watching: don’t #FastTrack the #TPP’s global Internet censorship plan https://t.co/Rtvirap2Vs",FALSE,0,NA,2015-04-01 12:26:40,FALSE,NA,"583244082266390528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cooperkm89",1,TRUE,FALSE,NA,NA
